ID;DNI;Ideconomico;Ingresos;GastosMensuales;Balance
2428;32864994;2527;594;262;332
2429;32763093;2528;732;323;409
2430;32763218;2529;897;458;439
2431;32823496;2530;1473;663;810
2432;32832054;2531;1407;676;731
2433;32772075;2532;636;312;324
2434;32977154;2533;1236;594;642
2435;32840847;2534;526;211;315
2436;32819924;2535;673;303;370
2437;32868154;2536;562;220;342
2438;17424657;2537;713;350;363
2439;32832387;2538;593;279;314
2440;44444158;2539;684;308;376
2441;32831897;2540;1296;597;699
2442;65772043;2541;1053;516;537
2443;32990342;2542;552;276;276
2444;32865963;2543;703;282;421
2445;32983468;2544;1021;419;602
2446;33262969;2545;1480;740;740
2447;39184524;2546;1372;618;754
2448;34312866;2547;1387;611;776
2449;32910353;2548;1079;443;636
2450;32983529;2549;1174;517;657
2451;32736964;2550;1144;515;629
2452;18213036;2551;1393;641;752
2453;32830951;2552;1387;625;762
2454;33714641;2553;671;289;382
2455;32971407;2554;572;275;297
2456;76965757;2555;1480;711;769
2457;42610978;2556;1475;605;870
2458;32841301;2557;1316;540;776
2459;32880377;2558;1463;747;716
2460;59850907;2559;740;363;377
2461;32732416;2560;889;392;497
2462;18885741;2561;1262;568;694
2463;32864439;2562;1288;554;734
2464;32791232;2563;555;228;327
2465;32949382;2564;1427;628;799
2466;43256893;2565;851;400;451
2467;47483636;2566;1296;623;673
2468;46063887;2567;1061;457;604
2469;44021472;2568;849;349;500
2470;43699172;2569;959;490;469
2471;80032098;2570;695;313;382
2472;32799464;2571;1017;448;569
2473;32861951;2572;1215;511;704
2474;32791891;2573;1487;610;877
2475;32834282;2574;604;266;338
2476;32928836;2575;1104;464;640
2477;32736160;2576;1169;538;631
2478;72666016;2577;907;391;516
2479;44508579;2578;821;337;484
2480;40301006;2579;825;413;412
2481;32733968;2580;1328;545;783
2482;72529050;2581;1322;595;727
2483;46875429;2582;1012;456;556
2484;32926510;2583;537;242;295
2485;32929427;2584;1353;542;811
2486;76952523;2585;700;322;378
2487;70926642;2586;1343;551;792
2488;71804841;2587;509;224;285
2489;8654745;2588;546;263;283
2490;76221354;2589;1243;523;720
2491;76136233;2590;686;330;356
2492;44256300;2591;994;418;576
2493;76842005;2592;1309;511;798
2494;40988978;2593;901;433;468
2495;43693149;2594;973;487;486
2496;32831925;2595;639;326;313
2497;32974817;2596;950;437;513
2498;32956476;2597;1145;584;561
2499;32975249;2598;863;415;448
2500;32916457;2599;884;345;539
2501;32790925;2600;1025;472;553
2502;32774577;2601;528;264;264
2503;32981570;2602;1169;480;689
2504;32942911;2603;551;265;286
2505;32805100;2604;847;339;508
2506;32944678;2605;592;231;361
2507;32828872;2606;1060;499;561
2508;32803184;2607;721;318;403
2509;32907675;2608;751;308;443
2510;40961492;2609;648;273;375
2511;10194147;2610;1444;578;866
2512;32783806;2611;733;345;388
2513;32916942;2612;1059;424;635
2514;32835143;2613;1140;559;581
2515;32782753;2614;1406;689;717
2516;10831497;2615;814;367;447
2517;32870078;2616;1471;618;853
2518;32774292;2617;919;469;450
2519;32871011;2618;1476;679;797
2520;32840508;2619;703;296;407
2521;32841331;2620;1372;645;727
2522;7970285;2621;1455;728;727
2523;10526722;2622;1393;697;696
2524;32983975;2623;701;295;406
2525;32870648;2624;1409;691;718
2526;32872470;2625;1286;605;681
2527;32735722;2626;1047;472;575
2528;32788660;2627;1246;536;710
2529;32944863;2628;959;490;469
2530;32970288;2629;1272;624;648
2531;32849301;2630;760;297;463
2532;95523440;2631;1343;565;778
2533;32784631;2632;680;334;346
2534;32968847;2633;1262;493;769
2535;40796024;2634;565;249;316
2536;32865673;2635;1484;713;771
2537;32949040;2636;776;357;419
2538;32917084;2637;1448;623;825
2539;32927870;2638;1273;548;725
2540;13274360;2639;953;420;533
2541;34641272;2640;659;323;336
2542;32809614;2641;1205;615;590
2543;32855714;2642;1261;618;643
2544;80500983;2643;1252;526;726
2545;43494501;2644;882;389;493
2546;32916351;2645;761;358;403
2547;46064357;2646;1324;583;741
2548;32842157;2647;789;363;426
2549;32791253;2648;648;318;330
2550;32939341;2649;581;256;325
2551;40197799;2650;889;356;533
2552;32812987;2651;1377;689;688
2553;71038982;2652;1188;476;712
2554;46724961;2653;1444;593;851
2555;42792265;2654;635;267;368
2556;80205070;2655;1149;586;563
2557;47474482;2656;507;208;299
2558;3357716;2657;676;291;385
2559;32735757;2658;1038;426;612
2560;47019626;2659;804;322;482
2561;32830227;2660;651;261;390
2562;45508818;2661;1203;590;613
2563;45627553;2662;917;386;531
2564;43679889;2663;796;319;477
2565;43723661;2664;851;341;510
2566;32783422;2665;824;404;420
2567;32960138;2666;1428;572;856
2568;46895877;2667;1448;724;724
2569;32732241;2668;1068;492;576
2570;40584958;2669;814;407;407
2571;47000503;2670;591;272;319
2572;32875426;2671;1254;502;752
2573;80279622;2672;670;335;335
2574;32853461;2673;1339;603;736
2575;43240789;2674;946;388;558
2576;32855586;2675;891;384;507
2577;42478972;2676;1374;687;687
2578;41422690;2677;1091;470;621
2579;32795626;2678;1481;741;740
2580;46353806;2679;866;416;450
2581;74213356;2680;764;375;389
2582;72397209;2681;957;422;535
2583;86544978;2682;977;460;517
2584;33265982;2683;1061;436;625
2585;32858258;2684;661;291;370
2586;44620896;2685;728;314;414
2587;32842107;2686;1405;562;843
2588;32935596;2687;963;443;520
2589;32937591;2688;995;478;517
2590;32543128;2689;744;350;394
2591;32936225;2690;573;230;343
2592;32848749;2691;1267;495;772
2593;32935968;2692;782;368;414
2594;32936462;2693;1134;488;646
2595;32948544;2694;718;288;430
2596;43239914;2695;600;288;312
2597;32937968;2696;515;263;252
2598;41722332;2697;972;448;524
2599;32543134;2698;916;449;467
2600;32917712;2699;685;329;356
2601;32934420;2700;899;450;449
2602;19226297;2701;719;295;424
2603;32543106;2702;704;282;422
2604;32901287;2703;656;276;380
2605;32935084;2704;756;303;453
2606;32938450;2705;1463;586;877
2607;32785993;2706;1373;618;755
2608;32896856;2707;730;307;423
2609;41558027;2708;813;415;398
2610;32780132;2709;952;448;504
2611;32899529;2710;1411;579;832
2612;32937487;2711;566;221;345
2613;19701175;2712;1172;528;644
2614;32937015;2713;1447;652;795
2615;32768281;2714;695;285;410
2616;35125785;2715;1424;627;797
2617;32828769;2716;1019;469;550
2618;42234108;2717;1175;470;705
2619;32980130;2718;947;474;473
2620;32541355;2719;1423;712;711
2621;32925961;2720;1258;617;641
2622;32951039;2721;502;216;286
2623;66939901;2722;1192;501;691
2624;32865189;2723;1335;548;787
2625;32958168;2724;537;210;327
2626;32933149;2725;829;324;505
2627;32922813;2726;676;338;338
2628;32965039;2727;927;408;519
2629;32859201;2728;621;292;329
2630;32923027;2729;803;402;401
2631;32989794;2730;846;356;490
2632;32922720;2731;1092;536;556
2633;32869954;2732;1309;616;693
2634;32913761;2733;1437;662;775
2635;32943956;2734;1117;458;659
2636;32981762;2735;665;333;332
2637;94352484;2736;1120;448;672
2638;32813647;2737;1235;618;617
2639;40698313;2738;1076;474;602
2640;32809982;2739;1430;687;743
2641;17409805;2740;655;302;353
2642;32854723;2741;1552;637;915
2643;32913026;2742;2044;982;1062
2644;32128359;2743;2487;1045;1442
2645;4634685;2744;1684;758;926
2646;40015461;2745;1529;658;871
2647;32982119;2746;1543;679;864
2648;32885898;2747;1711;839;872
2649;43136135;2748;1872;862;1010
2650;32848433;2749;2143;943;1200
2651;32956390;2750;2748;1292;1456
2652;32885662;2751;2712;1167;1545
2653;44126623;2752;2296;1126;1170
2654;42958420;2753;2217;976;1241
2655;32979552;2754;2099;840;1259
2656;32971228;2755;2420;1235;1185
2657;32809532;2756;2132;853;1279
2658;43839683;2757;1570;754;816
2659;40054169;2758;2744;1180;1564
2660;32940302;2759;2014;967;1047
2661;32913639;2760;1813;889;924
2662;18905555;2761;1884;961;923
2663;42455750;2762;2236;940;1296
2664;32973455;2763;2165;888;1277
2665;32949029;2764;1654;827;827
2666;32942649;2765;2068;910;1158
2667;32887142;2766;2894;1158;1736
2668;32772449;2767;960;384;576
2669;16717777;2768;1488;611;877
2670;18901277;2769;1006;493;513
2671;43005413;2770;1194;490;704
2672;32809267;2771;886;435;451
2673;70015992;2772;1423;698;725
2674;72533554;2773;543;272;271
2675;32975424;2774;570;280;290
2676;46487686;2775;533;246;287
2677;47562242;2776;648;299;349
2678;64453172;2777;1224;564;660
2679;32985876;2778;1476;606;870
2680;42136167;2779;510;250;260
2681;25004994;2780;541;276;265
2682;70015351;2781;814;399;415
2683;32906576;2782;974;468;506
2684;43248622;2783;1215;474;741
2685;46617087;2784;563;259;304
2686;75107823;2785;1389;681;708
2687;75155943;2786;1195;550;645
2688;74222574;2787;1483;683;800
2689;46903922;2788;1329;532;797
2690;47714031;2789;1233;518;715
2691;72695968;2790;1320;621;699
2692;32984842;2791;903;416;487
2693;32854053;2792;502;246;256
2694;42830930;2793;506;243;263
2695;73479991;2794;1298;624;674
2696;72642796;2795;690;283;407
2697;45610729;2796;1036;467;569
2698;32837546;2797;1166;537;629
2699;44274866;2798;1128;553;575
2700;32818294;2799;1476;738;738
2701;25488176;2800;700;280;420
2702;76155701;2801;539;270;269
2703;42764780;2802;507;213;294
2704;45095886;2803;606;261;345
2705;43105437;2804;1192;561;631
2706;45959586;2805;1418;610;808
2707;32932762;2806;1483;742;741
2708;32847911;2807;839;344;495
2709;32904342;2808;562;225;337
2710;32932253;2809;811;357;454
2711;32841816;2810;1110;456;654
2712;32939307;2811;958;384;574
2713;32836647;2812;680;266;414
2714;32838063;2813;845;389;456
2715;32829528;2814;1039;468;571
2716;32931965;2815;807;364;443
2717;32865326;2816;1438;590;848
2718;32926283;2817;986;415;571
2719;3499352;2818;599;276;323
2720;95137091;2819;1148;460;688
2721;32945596;2820;1112;545;567
2722;32991203;2821;1370;590;780
2723;32837200;2822;711;335;376
2724;32811962;2823;1195;478;717
2725;43594171;2824;743;305;438
2726;32911600;2825;509;255;254
2727;32939696;2826;1254;590;664
2728;32907233;2827;662;259;403
2729;40687365;2828;1356;597;759
2730;18091648;2829;1393;613;780
2731;43693158;2830;1197;599;598
2732;32773064;2831;1112;556;556
2733;43760250;2832;1158;498;660
2734;40885586;2833;600;270;330
2735;32542980;2834;1364;560;804
2736;32843503;2835;1500;765;735
2737;44033506;2836;682;335;347
2738;32963591;2837;1441;620;821
2739;32945654;2838;620;273;347
2740;45010064;2839;519;260;259
2741;32841342;2840;1182;509;673
2742;17915959;2841;1455;568;887
2743;42106427;2842;1246;536;710
2744;80200136;2843;1004;452;552
2745;32843962;2844;1099;473;626
2746;32864074;2845;687;289;398
2747;42116481;2846;729;299;430
2748;40950193;2847;1357;652;705
2749;32990218;2848;701;302;399
2750;44955399;2849;1254;540;714
2751;72103406;2850;1454;713;741
2752;32927243;2851;954;487;467
2753;32918866;2852;908;418;490
2754;32542014;2853;1315;605;710
2755;32932254;2854;882;371;511
2756;32802191;2855;595;304;291
2757;32869935;2856;1066;491;575
2758;32811883;2857;1086;457;629
2759;45630480;2858;901;361;540
2760;32843718;2859;933;458;475
2761;30241926;2860;528;212;316
2762;70686318;2861;1225;576;649
2763;32974659;2862;1021;450;571
2764;32942302;2863;1491;657;834
2765;32812636;2864;951;438;513
2766;32852308;2865;907;372;535
2767;32832344;2866;1493;642;851
2768;33342800;2867;895;358;537
2769;44623321;2868;792;333;459
2770;32856851;2869;963;424;539
2771;43375527;2870;1386;596;790
2772;47294732;2871;1138;524;614
2773;41592310;2872;879;352;527
2774;32969535;2873;962;481;481
2775;44268745;2874;734;331;403
2776;32924204;2875;915;431;484
2777;46706759;2876;648;324;324
2778;70015145;2877;644;297;347
2779;32794081;2878;541;271;270
2780;41539889;2879;578;289;289
2781;71038960;2880;645;310;335
2782;32807724;2881;1277;499;778
2783;32942776;2882;1354;677;677
2784;80688851;2883;1450;667;783
2785;45724933;2884;578;295;283
2786;9333718;2885;552;271;281
2787;32814803;2886;1141;525;616
2788;61363423;2887;611;251;360
2789;73144940;2888;796;383;413
2790;14124609;2889;533;208;325
2791;45024881;2890;948;380;568
2792;73386158;2891;1008;414;594
2793;43469937;2892;550;259;291
2794;75510031;2893;593;297;296
2795;44222252;2894;774;318;456
2796;32481308;2895;1054;485;569
2797;32986449;2896;1222;575;647
2798;76981170;2897;1282;654;628
2799;32931158;2898;704;310;394
2800;32798876;2899;1153;519;634
2801;32737173;2900;799;400;399
2802;32805117;2901;618;303;315
2803;32967863;2902;806;403;403
2804;32986260;2903;1373;577;796
2805;32542708;2904;1140;513;627
2806;32795742;2905;602;241;361
2807;3888561;2906;571;257;314
2808;32855855;2907;552;232;320
2809;16704653;2908;1258;604;654
2810;32808733;2909;676;298;378
2811;32919043;2910;1380;580;800
2812;32932880;2911;715;344;371
2813;32814744;2912;780;383;397
2814;32740953;2913;636;299;337
2815;43871495;2914;1248;562;686
2816;80606994;2915;1491;671;820
2817;43136241;2916;987;455;532
2818;32962178;2917;1169;515;654
2819;32961572;2918;1035;456;579
2820;32888728;2919;1500;600;900
2821;32802529;2920;1271;509;762
2822;17622528;2921;795;390;405
2823;40503369;2922;1096;494;602
2824;32922660;2923;793;373;420
2825;32905149;2924;580;261;319
2826;32774215;2925;941;471;470
2827;32778376;2926;1345;538;807
2828;80251499;2927;1014;487;527
2829;32781365;2928;795;398;397
2830;32855948;2929;973;487;486
2831;80251449;2930;531;218;313
2832;42985976;2931;1449;696;753
2833;32830575;2932;586;252;334
2834;32860107;2933;964;415;549
2835;80436665;2934;740;341;399
2836;32854791;2935;1064;479;585
2837;42110376;2936;929;400;529
2838;32845286;2937;1321;621;700
2839;32810875;2938;904;462;442
2840;43206643;2939;817;409;408
2841;80192737;2940;1279;525;754
2842;32988514;2941;839;344;495
2843;43621575;2942;534;219;315
2844;32807308;2943;1159;487;672
2845;32941732;2944;517;238;279
2846;83423611;2945;886;408;478
2847;80194555;2946;674;337;337
2848;32765810;2947;668;288;380
2849;32981964;2948;1100;528;572
2850;80194990;2949;996;419;577
2851;41732088;2950;609;268;341
2852;32761926;2951;1445;564;881
2853;24275018;2952;653;281;372
2854;32824529;2953;923;444;479
2855;43287030;2954;708;319;389
2856;32796050;2955;1119;448;671
2857;40511572;2956;811;382;429
2858;32542244;2957;712;292;420
2859;32763279;2958;1162;454;708
2860;32821780;2959;1076;442;634
2861;32820461;2960;1421;597;824
2862;40036834;2961;1399;672;727
2863;40326512;2962;785;354;431
2864;32812074;2963;615;290;325
2865;32941406;2964;1308;550;758
2866;32960025;2965;1459;628;831
2867;32843251;2966;740;333;407
2868;32764276;2967;664;286;378
2869;32826591;2968;1036;498;538
2870;32973796;2969;1017;468;549
2871;32989612;2970;651;280;371
2872;33261797;2971;860;370;490
2873;32829704;2972;898;405;493
2874;40435542;2973;779;328;451
2875;32968710;2974;1232;518;714
2876;32967874;2975;1449;711;738
2877;41631894;2976;530;228;302
2878;32924490;2977;1173;564;609
2879;43728561;2978;1477;665;812
2880;32854242;2979;963;405;558
2881;32966540;2980;787;307;480
2882;32898334;2981;1424;584;840
2883;32976874;2982;1310;577;733
2884;45270172;2983;1156;451;705
2885;32785332;2984;1257;642;615
2886;32777995;2985;879;343;536
2887;32938963;2986;1344;605;739
2888;17857711;2987;1300;533;767
2889;42651931;2988;706;339;367
2890;32904555;2989;1290;620;670
2891;45114975;2990;561;275;286
2892;43681162;2991;771;355;416
2893;32839303;2992;1293;556;737
2894;32797162;2993;943;463;480
2895;32863585;2994;1361;640;721
2896;42999482;2995;822;370;452
2897;32845478;2996;1123;472;651
2898;80561560;2997;954;430;524
2899;43499858;2998;593;285;308
2900;32827649;2999;1495;733;762
2901;18083446;3000;937;394;543
2902;32812263;3001;1042;469;573
2903;84922750;3002;975;410;565
2904;32867314;3003;1445;578;867
2905;90920268;3004;1193;573;620
2906;80574480;3005;629;290;339
2907;43044199;3006;1316;632;684
2908;52073984;3007;1465;660;805
2909;32932966;3008;1480;592;888
2910;31749809;3009;1436;604;832
2911;32967420;3010;1491;716;775
2912;6706311;3011;1295;596;699
2913;32861038;3012;512;210;302
2914;32860141;3013;764;352;412
2915;93281177;3014;1452;654;798
2916;32869506;3015;600;258;342
2917;32860868;3016;596;239;357
2918;32906450;3017;663;312;351
2919;62192248;3018;798;376;422
2920;32855227;3019;551;226;325
2921;32771350;3020;1228;492;736
2922;32920227;3021;914;430;484
2923;32916859;3022;1422;598;824
2924;32892859;3023;1309;603;706
2925;18220060;3024;871;419;452
2926;32905308;3025;1044;522;522
2927;32812346;3026;845;389;456
2928;32789790;3027;537;264;273
2929;32839454;3028;897;368;529
2930;42632033;3029;768;384;384
2931;32915620;3030;1188;583;605
2932;32922453;3031;1094;537;557
2933;32839921;3032;951;381;570
2934;65123388;3033;1378;689;689
2935;32784125;3034;631;310;321
2936;97179638;3035;902;433;469
2937;42751669;3036;1124;484;640
2938;32777652;3037;616;278;338
2939;42084658;3038;1060;467;593
2940;60204770;3039;1073;494;579
2941;32908945;3040;1214;559;655
2942;32323333;3041;705;339;366
2943;81487915;3042;623;287;336
2944;37377129;3043;1395;600;795
2945;70241983;3044;885;434;451
2946;43081820;3045;1284;578;706
2947;32825637;3046;673;303;370
2948;32854376;3047;672;343;329
2949;39634932;3048;1210;521;689
2950;42393470;3049;1397;699;698
2951;32797662;3050;1435;618;817
2952;32780223;3051;516;222;294
2953;20518145;3052;643;290;353
2954;32762853;3053;1233;629;604
2955;33261243;3054;589;295;294
2956;40554148;3055;1329;665;664
2957;42569030;3056;1226;491;735
2958;32783295;3057;1397;671;726
2959;43005119;3058;1284;553;731
2960;43504411;3059;789;363;426
2961;32964168;3060;534;214;320
2962;59309273;3061;1266;608;658
2963;91227372;3062;1040;520;520
2964;43097491;3063;986;464;522
2965;409115;3064;1472;663;809
2966;32840553;3065;570;263;307
2967;47311657;3066;1257;516;741
2968;32932935;3067;1489;656;833
2969;40364780;3068;973;419;554
2970;46532711;3069;1399;630;769
2971;32732927;3070;638;294;344
